Año;Codigo Provincia;Codigo Municipio;Municipio;Codigo Comarca;Comarca;codigo producto;grupo de cultivo;cultivo;Superficie Secano que no produce;Superficie Secano en producción;Superficie Regadío que no produce;Superficie Regadío en producción
2013;49;252;VILLAMAYOR DE CAMPOS;4;CAMPOS-PAN;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;10;;
2013;49;255;VILLAMOR DE LOS ESCUDEROS;6;DUERO BAJO;1200/18;FRUTALES;ALMENDRO;;1;;
2013;49;255;VILLAMOR DE LOS ESCUDEROS;6;DUERO BAJO;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;363;1;
2013;49;256;VILLANAZAR;2;BENAVENTE Y LOS VALLES;1200/22;FRUTALES;PISTACHO;;;1;
2013;49;256;VILLANAZAR;2;BENAVENTE Y LOS VALLES;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;13;;
2013;49;257;VILLANUEVA DE AZOAGUE;2;BENAVENTE Y LOS VALLES;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;8;;
2013;49;258;VILLANUEVA DE CAMPEAN;6;DUERO BAJO;1200/01;FRUTALES;MANZANO;;1;;
2013;49;258;VILLANUEVA DE CAMPEAN;6;DUERO BAJO;1200/02;FRUTALES;PERAL;;1;;
2013;49;258;VILLANUEVA DE CAMPEAN;6;DUERO BAJO;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;119;;
2013;49;259;VILLANUEVA DE LAS PERAS;2;BENAVENTE Y LOS VALLES;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;40;;
2013;49;260;VILLANUEVA DEL CAMPO;4;CAMPOS-PAN;1200/22;FRUTALES;PISTACHO;;;2;
2013;49;260;VILLANUEVA DEL CAMPO;4;CAMPOS-PAN;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2013;49;261;VILLARALBO;6;DUERO BAJO;1200/01;FRUTALES;MANZANO;;;;2
2013;49;261;VILLARALBO;6;DUERO BAJO;1200/02;FRUTALES;PERAL;;;;2
2013;49;261;VILLARALBO;6;DUERO BAJO;1200/09;FRUTALES;CIRUELO;;;;1
2013;49;261;VILLARALBO;6;DUERO BAJO;1200/18;FRUTALES;ALMENDRO;;1;;
2013;49;261;VILLARALBO;6;DUERO BAJO;1200/22;FRUTALES;PISTACHO;;;1;
2013;49;262;VILLARDECIERVOS;1;SANABRIA;1200/01;FRUTALES;MANZANO;;1;;
2013;49;262;VILLARDECIERVOS;1;SANABRIA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;10;;
2013;49;263;VILLARDEFALLAVES;4;CAMPOS-PAN;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2013;49;264;VILLAR DEL BUEY;5;SAYAGO;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;56;;
2013;49;264;VILLAR DEL BUEY;5;SAYAGO;1400/02;OLIVAR;OLI ACEITUNA ACEITE;;25;;
2013;49;265;VILLARDIEGUA DE LA RIBERA;5;SAYAGO;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;13;;
2013;49;267;VILLARDONDIEGO;4;CAMPOS-PAN;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;14;;
2013;49;268;VILLARRIN DE CAMPOS;4;CAMPOS-PAN;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2013;49;269;VILLASECO;4;CAMPOS-PAN;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2013;49;271;VILLAVEZA DEL AGUA;2;BENAVENTE Y LOS VALLES;1200/01;FRUTALES;MANZANO;;;;1
2013;49;271;VILLAVEZA DEL AGUA;2;BENAVENTE Y LOS VALLES;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2013;49;272;VILLAVEZA DE VALVERDE;2;BENAVENTE Y LOS VALLES;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;29;;
2013;49;273;VIÑAS;3;ALISTE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2013;49;275;ZAMORA;4;CAMPOS-PAN;1200/01;FRUTALES;MANZANO;;;;4
2013;49;275;ZAMORA;4;CAMPOS-PAN;1200/02;FRUTALES;PERAL;;;;3
2013;49;275;ZAMORA;4;CAMPOS-PAN;1200/08-1;FRUTALES;MELOCOTONERO;;;;1
2013;49;275;ZAMORA;4;CAMPOS-PAN;1200/18;FRUTALES;ALMENDRO;;2;;
2013;49;275;ZAMORA;4;CAMPOS-PAN;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;16;;
2014;5;2;ADRADA (LA);6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;18;;
2014;5;2;ADRADA (LA);6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;3;29;;1
2014;5;5;ALBORNOS;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2014;5;7;ALDEANUEVA DE SANTA CRUZ;3;BARCO AVILA-PIEDRAHITA;1200/01;FRUTALES;MANZANO;;;;1
2014;5;13;ARENAL (EL);6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;;38;46;76
2014;5;13;ARENAL (EL);6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;38;41;15;16
2014;5;13;ARENAL (EL);6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;15;;
2014;5;13;ARENAL (EL);6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;4;27;;2
2014;5;14;ARENAS DE SAN PEDRO;6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;;9;1;8
2014;5;14;ARENAS DE SAN PEDRO;6;VALLE DEL TIETAR;1200/08-1;FRUTALES;MELOCOTONERO;;;;6
2014;5;14;ARENAS DE SAN PEDRO;6;VALLE DEL TIETAR;1200/09;FRUTALES;CIRUELO;;;;3
2014;5;14;ARENAS DE SAN PEDRO;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;12;;6
2014;5;14;ARENAS DE SAN PEDRO;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;19;;
2014;5;14;ARENAS DE SAN PEDRO;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;41;666;;15
2014;5;17;AVEINTE;1;AREVALO-MADRIGAL;1200/22;FRUTALES;PISTACHO;8;;;
2014;5;19;AVILA;2;AVILA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2014;5;19;AVILA;2;AVILA;1500/00;VIVEROS;VIVEROS;;8;;
2014;5;21;BARCO DE AVILA (EL);3;BARCO AVILA-PIEDRAHITA;1200/01;FRUTALES;MANZANO;;;;4
2014;5;22;BARRACO (EL);5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;344;;
2014;5;22;BARRACO (EL);5;VALLE BAJO ALBERCHE;1400/02;OLIVAR;OLI ACEITUNA ACEITE;3;5;;
2014;5;24;BECEDAS;3;BARCO AVILA-PIEDRAHITA;1200/01;FRUTALES;MANZANO;;;;2
2014;5;34;BLASCONUÑO DE MATACABRAS;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;7;;
2014;5;34;BLASCONUÑO DE MATACABRAS;1;AREVALO-MADRIGAL;1500/00;VIVEROS;VIVEROS;;;;5
2014;5;35;BLASCOSANCHO;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2014;5;36;BOHODON (EL);1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;11;;
2014;5;37;BOHOYO;3;BARCO AVILA-PIEDRAHITA;1200/01;FRUTALES;MANZANO;;;;12
2014;5;41;BURGOHONDO;5;VALLE BAJO ALBERCHE;1200/08-1;FRUTALES;MELOCOTONERO;;;;8
2014;5;41;BURGOHONDO;5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;236;;
2014;5;42;CABEZAS DE ALAMBRE;1;AREVALO-MADRIGAL;1500/00;VIVEROS;VIVEROS;;35;;16
2014;5;45;CABIZUELA;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2014;5;45;CABIZUELA;1;AREVALO-MADRIGAL;1500/00;VIVEROS;VIVEROS;;25;;10
2014;5;47;CANDELEDA;6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;;28;6;22
2014;5;47;CANDELEDA;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;28;45;61
2014;5;47;CANDELEDA;6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;6;5;7;
2014;5;47;CANDELEDA;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;60;358;;38
2014;5;49;CARDEÑOSA;2;AVILA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;3;;
2014;5;51;CARRERA (LA);3;BARCO AVILA-PIEDRAHITA;1200/01;FRUTALES;MANZANO;;;;23
2014;5;54;CASAVIEJA;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;30;;
2014;5;54;CASAVIEJA;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;13;143;;16
2014;5;55;CASILLAS;6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;3;149;;8
2014;5;56;CASTELLANOS DE ZAPARDIEL;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2014;5;57;CEBREROS;5;VALLE BAJO ALBERCHE;1200/18;FRUTALES;ALMENDRO;;2;;
2014;5;57;CEBREROS;5;VALLE BAJO ALBERCHE;1200/22;FRUTALES;PISTACHO;2;;;
2014;5;57;CEBREROS;5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1593;;
2014;5;57;CEBREROS;5;VALLE BAJO ALBERCHE;1400/02;OLIVAR;OLI ACEITUNA ACEITE;13;200;;
2014;5;61;COLILLA (LA);2;AVILA;1500/00;VIVEROS;VIVEROS;;;;4
2014;5;62;COLLADO DE CONTRERAS;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2014;5;64;CONSTANZANA;1;AREVALO-MADRIGAL;1500/00;VIVEROS;VIVEROS;;31;;
2014;5;66;CUEVAS DEL VALLE;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;1;14;5
2014;5;66;CUEVAS DEL VALLE;6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;25;10;9;6
2014;5;66;CUEVAS DEL VALLE;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;35;;
2014;5;66;CUEVAS DEL VALLE;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;7;90;;1
2014;5;69;DONJIMENO;1;AREVALO-MADRIGAL;1500/00;VIVEROS;VIVEROS;;1;;3
2014;5;70;DONVIDAS;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2014;5;72;ESPINOSA DE LOS CABALLEROS;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2014;5;72;ESPINOSA DE LOS CABALLEROS;1;AREVALO-MADRIGAL;1500/00;VIVEROS;VIVEROS;;6;;
2014;5;75;FRESNEDILLA;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;4;;
2014;5;75;FRESNEDILLA;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;2;16;;
2014;5;76;FRESNO (EL);2;AVILA;1500/00;VIVEROS;VIVEROS;;5;;1
2014;5;82;GAVILANES;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;;1;2
2014;5;82;GAVILANES;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;9;15;;
2014;5;82;GAVILANES;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;9;58;;1
2014;5;83;GEMUÑO;2;AVILA;1500/00;VIVEROS;VIVEROS;;3;;
2014;5;89;GUISANDO;6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;;4;;6
2014;5;89;GUISANDO;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;8;;
2014;5;89;GUISANDO;6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;4;7;1;3
2014;5;89;GUISANDO;6;VALLE DEL TIETAR;1300/01;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA MESA;;1;;
2014;5;89;GUISANDO;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;4;67;;4
2014;5;90;GUTIERRE MUÑOZ;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;3;;
2014;5;92;HERNANSANCHO;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;1;5;;
2014;5;93;HERRADON (EL);5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;7;;
2014;5;95;HIGUERA DE LAS DUEÑAS;6;VALLE DEL TIETAR;1200/18;FRUTALES;ALMENDRO;;7;;
2014;5;95;HIGUERA DE LAS DUEÑAS;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;39;;
2014;5;95;HIGUERA DE LAS DUEÑAS;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;3;40;;1
2014;5;100;HORNILLO (EL);6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;1;39;9;12
2014;5;100;HORNILLO (EL);6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;5;;
2014;5;100;HORNILLO (EL);6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;3;5;;2
2014;5;100;HORNILLO (EL);6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;7;31;;2
2014;5;102;HOYO DE PINARES (EL);5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;278;;
2014;5;102;HOYO DE PINARES (EL);5;VALLE BAJO ALBERCHE;1400/02;OLIVAR;OLI ACEITUNA ACEITE;9;41;;
2014;5;109;LANGA;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;4;;
2014;5;110;LANZAHITA;6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;;;;1
2014;5;110;LANZAHITA;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;;;4
2014;5;110;LANZAHITA;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;20;;
2014;5;110;LANZAHITA;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;4;70;;1
2014;5;113;LLANOS DE TORMES (LOS);3;BARCO AVILA-PIEDRAHITA;1200/01;FRUTALES;MANZANO;;;;11
2014;5;114;MADRIGAL DE LAS ALTAS TORRES;1;AREVALO-MADRIGAL;1200/22;FRUTALES;PISTACHO;9;;;
2014;5;114;MADRIGAL DE LAS ALTAS TORRES;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;11;35;;
2014;5;118;MANCERA DE ARRIBA;2;AVILA;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;6;;
2014;5;127;MIJARES;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;1;;7
2014;5;127;MIJARES;6;VALLE DEL TIETAR;1200/18;FRUTALES;ALMENDRO;;;;1
2014;5;127;MIJARES;6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;2;9;;4
2014;5;127;MIJARES;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;32;;
2014;5;127;MIJARES;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;14;124;;3
2014;5;128;MINGORRIA;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;4;;
2014;5;132;MOMBELTRAN;6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;;7;;2
2014;5;132;MOMBELTRAN;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;8;;7
2014;5;132;MOMBELTRAN;6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;;;;2
2014;5;132;MOMBELTRAN;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;14;255;;7
2014;5;134;MORALEJA DE MATACABRAS;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;7;;
2014;5;136;MUÑICO;2;AVILA;1200/01;FRUTALES;MANZANO;1;;;
2014;5;149;NARROS DE SALDUEÑA;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;3;;
2014;5;152;NAVA DE AREVALO;1;AREVALO-MADRIGAL;1200/22;FRUTALES;PISTACHO;1;;;
2014;5;152;NAVA DE AREVALO;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;14;;
2014;5;152;NAVA DE AREVALO;1;AREVALO-MADRIGAL;1500/00;VIVEROS;VIVEROS;;3;;119
2014;5;153;NAVA DEL BARCO;3;BARCO AVILA-PIEDRAHITA;1200/01;FRUTALES;MANZANO;;;;35
2014;5;156;NAVAHONDILLA;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;64;;
2014;5;156;NAVAHONDILLA;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;;3;;
2014;5;158;NAVALMORAL;5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;85;;
2014;5;163;NAVALUENGA;5;VALLE BAJO ALBERCHE;1200/01;FRUTALES;MANZANO;;;;3
2014;5;163;NAVALUENGA;5;VALLE BAJO ALBERCHE;1200/08-1;FRUTALES;MELOCOTONERO;;;;4
2014;5;163;NAVALUENGA;5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;90;;
2014;5;166;NAVARREDONDILLA;4;GREDOS;1200/01;FRUTALES;MANZANO;;;;2
2014;5;166;NAVARREDONDILLA;4;GREDOS;1200/08-1;FRUTALES;MELOCOTONERO;;;;2
2014;5;166;NAVARREDONDILLA;4;GREDOS;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;27;;
2014;5;167;NAVARREVISCA;4;GREDOS;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;3;;
2014;5;169;NAVATALGORDO;4;GREDOS;1200/08-1;FRUTALES;MELOCOTONERO;;;;2
2014;5;169;NAVATALGORDO;4;GREDOS;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;77;;
2014;5;170;NAVATEJARES;3;BARCO AVILA-PIEDRAHITA;1200/01;FRUTALES;MANZANO;;;;4
2014;5;172;NIHARRA;2;AVILA;1500/00;VIVEROS;VIVEROS;;103;;
2014;5;174;ORBITA;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;4;16;;
2014;5;175;OSO (EL);1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;4;;
2014;5;176;PADIERNOS;2;AVILA;1500/00;VIVEROS;VIVEROS;;5;;
2014;5;178;PALACIOS DE GODA;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;9;17;3;
2014;5;179;PAPATRIGO;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2014;5;182;PEDRO BERNARDO;6;VALLE DEL TIETAR;1200/08-1;FRUTALES;MELOCOTONERO;;;;2
2014;5;182;PEDRO BERNARDO;6;VALLE DEL TIETAR;1200/09;FRUTALES;CIRUELO;;;;1
2014;5;182;PEDRO BERNARDO;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;;16;24
2014;5;182;PEDRO BERNARDO;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;23;;
2014;5;182;PEDRO BERNARDO;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;37;335;;2
2014;5;183;PEDRO RODRIGUEZ;1;AREVALO-MADRIGAL;1500/00;VIVEROS;VIVEROS;;11;;15
2014;5;185;PEÑALBA DE AVILA;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;12;;
2014;5;187;PIEDRALAVES;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;21;;
2014;5;187;PIEDRALAVES;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;11;120;;3
2014;5;189;POYALES DEL HOYO;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;33;2;21
2014;5;189;POYALES DEL HOYO;6;VALLE DEL TIETAR;1200/18;FRUTALES;ALMENDRO;;;;1
2014;5;189;POYALES DEL HOYO;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;3;107;;4
2014;5;190;POZANCO;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;1;;
2014;5;192;PUERTO CASTILLA;3;BARCO AVILA-PIEDRAHITA;1200/17-1;FRUTALES;FRAMBUESO;;;;12
2014;5;194;RIOCABADO;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;2;;
2014;5;201;SAN BARTOLOME DE PINARES;5;VALLE BAJO ALBERCHE;1200/08-1;FRUTALES;MELOCOTONERO;;;;1
2014;5;201;SAN BARTOLOME DE PINARES;5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;77;;
2014;5;201;SAN BARTOLOME DE PINARES;5;VALLE BAJO ALBERCHE;1400/02;OLIVAR;OLI ACEITUNA ACEITE;1;;;
2014;5;204;SANCHIDRIAN;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;3;;
2014;5;207;SAN ESTEBAN DEL VALLE;6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;;;;3
2014;5;207;SAN ESTEBAN DEL VALLE;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;4;;4
2014;5;207;SAN ESTEBAN DEL VALLE;6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;;;;3
2014;5;207;SAN ESTEBAN DEL VALLE;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;116;;
2014;5;207;SAN ESTEBAN DEL VALLE;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;21;244;;4
2014;5;208;SAN ESTEBAN DE ZAPARDIEL;1;AREVALO-MADRIGAL;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;8;;
2014;5;211;SAN JUAN DE LA NAVA;5;VALLE BAJO ALBERCHE;1200/01;FRUTALES;MANZANO;;;;1
2014;5;211;SAN JUAN DE LA NAVA;5;VALLE BAJO ALBERCHE;1200/02;FRUTALES;PERAL;;;;1
2014;5;211;SAN JUAN DE LA NAVA;5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;101;;
2014;5;212;SAN JUAN DEL MOLINILLO;4;GREDOS;1200/01;FRUTALES;MANZANO;;;;1
2014;5;212;SAN JUAN DEL MOLINILLO;4;GREDOS;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;8;;
2014;5;221;SANTA CRUZ DEL VALLE;6;VALLE DEL TIETAR;1200/07;FRUTALES;CEREZO Y GUINDO;;;;1
2014;5;221;SANTA CRUZ DEL VALLE;6;VALLE DEL TIETAR;1200/10;FRUTALES;HIGUERA;;;;2
2014;5;221;SANTA CRUZ DEL VALLE;6;VALLE DEL TIETAR;1200/21;FRUTALES;CASTAÑO FRUTO;;;;2
2014;5;221;SANTA CRUZ DEL VALLE;6;VALLE DEL TIETAR;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;31;;
2014;5;221;SANTA CRUZ DEL VALLE;6;VALLE DEL TIETAR;1400/02;OLIVAR;OLI ACEITUNA ACEITE;6;109;;4
2014;5;222;SANTA CRUZ DE PINARES;5;VALLE BAJO ALBERCHE;1300/02;VIÑEDO OCUPACIÓN PRINCIPAL;VIÑEDO DE UVA VINO;;23;;
2014;5;224;SANTA MARIA DEL ARROYO;2;AVILA;1500/00;VIVEROS;VIVEROS;;5;;2
